name,invasive
273,0.4036444702291102
274,0.3079911112779545
275,0.17096050913336383
276,0.7751818527622285
277,0.25163993744548546
278,0.8557759203451448
279,0.16939011766162332
280,0.9540628364655078
281,0.8025036373569326
282,0.8947268889276669
283,0.21524625633604033
284,0.09015918707784662
285,0.9646369904070359
286,0.18923496051716235
287,0.1761332771397306
288,0.10274545691152805
289,0.4222092856389295
290,0.17584567226632386
291,0.9415940923181629
292,0.5759779686413931
293,0.7309088694681456
294,0.8538906629174629
295,0.6649726159488302
296,0.6141596952764613
297,0.8072772073943718
298,0.6216169655398206
299,0.8467835163419712
300,0.20671779962986295
301,0.5703254870071356
302,0.8461118293558642
303,0.858083725164254
304,0.8296633413735265
305,0.959322696668478
306,0.933640394967291
307,0.20581705113714632
308,0.3600009450469393
309,0.84284525081003
310,0.5405119975564344
311,0.6418463080897056
312,0.8925000498754464
313,0.7299298817320224
314,0.5066084146069437
315,0.27277756284868426
316,0.13074650188588646
317,0.25347466621241793
318,0.8235016004149073
319,0.9754509299498271
320,0.18788648282151954
321,0.9607724197281058
322,0.969210701918573
323,0.8814883128371737
324,0.21044211599342805
325,0.16091882913831435
326,0.14923923243934517
327,0.8773040199741684
328,0.0743577273440531
329,0.8975511648913006
330,0.9379771588637627
331,0.2993829084449539
332,0.26591356440738967
333,0.9417651956715847
334,0.366802930728604
335,0.2519473103799146
336,0.9515715607599611
337,0.2676416135671755
338,0.10052250964276507
339,0.5
340,0.45872105357364257
341,0.23772710532860347
342,0.42236636469966193
343,0.8632164214748596
344,0.4331263135850766
345,0.9690745716532787
346,0.8430345060664767
347,0.7048932335142231
348,0.9619854024486559
349,0.1003028903818743
350,0.6269671862546438
351,0.7910692158298367
352,0.9224353426137314
353,0.07543718547470497
354,0.7511816221593325
355,0.914466469744983
356,0.5072272098643485
357,0.8200164398021339
358,0.275053577694842
359,0.7080994076924101
360,0.39083445964554314
361,0.5752027061926702
362,0.6387529453687857
363,0.8611998548849006
364,0.9690981878081646
365,0.9763239665358346
366,0.5807194178996479
367,0.4891737844848241
368,0.25085734142346966
369,0.8985465796898089
370,0.7657503101474129
371,0.964077990786379
372,0.9797135608557008
373,0.89666727794451
374,0.3566610428128439
375,0.46971550061183315
376,0.804823837199569
377,0.020385904536136087
378,0.6146641238758299
379,0.2742341554760692
380,0.8977660426949099
381,0.9759391168983493
382,0.05422733095106058
383,0.3149015638877251
384,0.983943843577812
385,0.4466068825890633
386,0.9321785286163379
387,0.8380543519899379
388,0.7379128069704063
389,0.5202108554099952
390,0.6182250176093701
391,0.14665368999057174
392,0.07324417887344034
393,0.3428467702224767
394,0.13828183242506722
395,0.7281468890253334
396,0.5
397,0.8530477147750467
398,0.6385930537186145
399,0.43707356958523935
400,0.9405440718635192
401,0.8364201162268382
402,0.20933987640068083
403,0.1758308322072596
404,0.6654383576870034
405,0.30775320217487334
406,0.5638586276358438
407,0.7207188497736459
408,0.8622889765245894
409,0.47028879998775697
410,0.2057722064657337
411,0.43112415697407874
412,0.6734266593141075
413,0.7649588334381406
414,0.6047658898769095
415,0.6251302494663992
416,0.3997828182272207
417,0.7823836895620742
418,0.7626443314164356
419,0.8131397339612617
420,0.9613793490015278
421,0.42119362509131814
422,0.4345350464631468
423,0.3015650113530939
424,0.877058945242752
425,0.8644010496372684
426,0.2257447542859443
427,0.7766722843495373
428,0.8198869095958421
429,0.8155329199663144
430,0.45875518417447003
431,0.20048993024829748
432,0.3787834925200564
433,0.9454326377964647
434,0.3828399179194753
435,0.9393671476700184
436,0.114083001692425
437,0.6144969024793662
438,0.8511924030502983
439,0.4572037494993376
440,0.9119029976990923
441,0.938685902629019
442,0.5
443,0.038716766819828836
444,0.624216508506766
445,0.1944996556989757
446,0.829151647150386
447,0.29970053794006896
448,0.2678152632739809
449,0.5808636587906466
450,0.4873338317834271
451,0.33852728301006874
452,0.11417132002659842
453,0.09724205533039065
454,0.7665617911407485
455,0.9133939548987314
456,0.7063485923123749
457,0.6880156769531429
458,0.5793702810915232
459,0.1044604132388505
460,0.4816766907043995
461,0.9604872246000836
462,0.2875740410084353
463,0.27256042306267514
464,0.9589851529854976
465,0.26029518520499695
466,0.4531886320391218
467,0.3078876316460661
468,0.9338594482951863
469,0.9457446474076855
470,0.25312061902025346
471,0.24619592421538333
472,0.30441380277769853
473,0.39546100275954127
474,0.11388329061207422
475,0.9241052022470936
476,0.5
477,0.31412040734227986
478,0.1848349924772458
479,0.7004155764695882
480,0.09703679102038248
481,0.6622774947234148
482,0.34628238347368084
483,0.5509536210391572
484,0.33514113901448295
485,0.9456125661895496
486,0.9518104887177832
487,0.05497077954543137
488,0.8623620472639694
489,0.8013236333807868
490,0.567158721862672
491,0.9176151541487212
492,0.30695050682978536
493,0.3805377885947795
494,0.9730562363396663
495,0.6981266056265085
496,0.9544076933997376
497,0.47512624165865264
498,0.4320095565651161
499,0.3784857968046082
500,0.1868603439978881
501,0.9515165949864302
502,0.9543070014545453
503,0.7547203152394972
504,0.9554678945128511
505,0.754988393753626
506,0.7530871788977053
507,0.9392686454567813
508,0.8156243344853941
509,0.8494361451246922
510,0.843051725480725
511,0.5586234853641555
512,0.9025158814202522
513,0.8725201991028714
514,0.2735212876152907
515,0.9391041307254556
516,0.878475565446275
517,0.38953497566380696
518,0.9729837236913553
519,0.44501479645411685
520,0.9183383968216237
521,0.46260400183239053
522,0.4611727872646982
523,0.7896338090655987
524,0.9136146662614162
525,0.551766755193913
526,0.9610016697944219
527,0.9825114879424971
528,0.8376403068440613
529,0.31950559839505777
530,0.13262650648270202
531,0.38960974999985426
532,0.4478204022389679
533,0.9220990429019151
534,0.927021464267271
535,0.3654441943807509
536,0.3528756355412751
537,0.5781098609902353
538,0.602655917409471
539,0.14299877190383392
540,0.24469766455088132
541,0.6903540344274982
542,0.44418361538063494
543,0.17431592352048442
544,0.3642887192823045
545,0.9137213400415302
546,0.616464539055029
547,0.9796888615194863
548,0.14106149755324424
549,0.9056099511177798
550,0.9207888811200876
551,0.0923572786800215
552,0.9595873371724394
553,0.6620750102122543
554,0.21872454975334613
555,0.8393648394276274
556,0.5914684831126833
557,0.9500730983401523
558,0.3856715328870579
559,0.9227930681507959
560,0.5303566460906214
561,0.10830887441431311
562,0.11207951922998188
563,0.8419960613299964
564,0.5246387088739941
565,0.21317474534704117
566,0.9638662387906889
567,0.5132704134579579
568,0.4798027059497881
569,0.9224127744716061
570,0.38887300921292045
571,0.46908438494526183
572,0.8769888494762993
573,0.2562951943908581
574,0.1790722772814571
575,0.9650313276984833
576,0.9216706379065844
577,0.9400336983197086
578,0.28444578074914684
579,0.8147072471804528
580,0.5484758236692464
581,0.9625107010378773
582,0.9666590767826417
583,0.7968259083081994
584,0.47751422220527123
585,0.3918299596353117
586,0.5153175006014606
587,0.7832802855772205
588,0.38105942529177705
589,0.1966706395027762
590,0.9583187958973282
591,0.6700845731754596
592,0.6981362379000613
593,0.6734219498011539
594,0.9512988249524116
595,0.7368916322518371
596,0.43127883767762626
597,0.7449433346538702
598,0.34305424632567205
599,0.9353546561195932
600,0.7686240559265936
601,0.9417559590031334
602,0.31726326625459844
603,0.689087680681041
604,0.8973426736607291
605,0.9074075455931723
606,0.267277752056779
607,0.8808139784398693
608,0.41212648977234706
609,0.9847403687665687
610,0.677425419787795
611,0.8299027802467562
612,0.720830614868697
613,0.979872779471489
614,0.9877228345214887
615,0.9802053505591042
616,0.7607956060210638
617,0.9765524408889189
618,0.6474793677514419
619,0.941305889470647
620,0.4509256218738215
621,0.8685646555361821
622,0.9202920830400655
623,0.7529737926793404
624,0.475834515551981
625,0.8162112613699628
626,0.4696202073818461
627,0.89922669268606
628,0.9680358267187211
629,0.428813004766634
630,0.4023672999824183
631,0.9502386793750938
632,0.09456835789549828
633,0.6917356507593132
634,0.6283614582227414
635,0.9685398597165363
636,0.8453815517253153
637,0.4724620039253612
638,0.24560376122201794
639,0.6247411527475839
640,0.19218990042027734
641,0.6634504747763902
642,0.9568345444221714
643,0.9848117397963881
644,0.802629631771261
645,0.9376839782864398
646,0.9612173075603166
647,0.5078468905537966
648,0.9465319698120548
649,0.5085449928747069
650,0.23211734974072107
651,0.35445103060333344
652,0.9660120367268425
653,0.6075806047700167
654,0.8821438217772203
655,0.20201536473485102
656,0.966656138801368
657,0.6470862916158647
658,0.8557936390783931
659,0.3630037265721626
660,0.860822195852139
661,0.6766593135782605
662,0.661657558748108
663,0.6095935356703241
664,0.9363138839894537
665,0.7108353576357663
666,0.49272063716766873
667,0.8111779004256595
668,0.9460865946712669
669,0.8839646386540246
670,0.09842572012772136
671,0.37719426446210996
672,0.9434401091458406
673,0.8356557890658157
674,0.37658427703089553
675,0.9625837717740068
676,0.7102848077785672
677,0.7239385990298512
678,0.6204321639967854
679,0.9368978182700338
680,0.9683523204981148
681,0.6878349007419912
682,0.5
683,0.26138299681160826
684,0.9303650677553285
685,0.5547687479777076
686,0.2711548085160898
687,0.5847219188757318
688,0.658359176051783
689,0.5154886711914778
690,0.06803557434100553
691,0.9233083979665082
692,0.6037357564206363
693,0.8286079662188269
694,0.3069699617862704
695,0.3792551455948105
696,0.9622987407209986
697,0.8065524259950214
698,0.22170275575691412
699,0.7806205842408992
700,0.9637861159209641
701,0.8924126767030444
702,0.10658616799838805
703,0.6563099465019251
704,0.368216318705681
705,0.6290227262734851
706,0.9487437415247214
707,0.923342803507103
708,0.9434749251569896
709,0.7961150626604564
710,0.3804205019976644
711,0.729411344433231
712,0.7475755116809535
713,0.663938482404319
714,0.9674117999410713
715,0.8827695430490928
716,0.6408252209133105
717,0.9587015133379698
718,0.8357719869969679
719,0.6821101603083656
720,0.5947848285436808
721,0.7977294496029964
722,0.8491641504960891
723,0.8353098060700109
724,0.4871019949950731
725,0.3313572230973227
726,0.20808412380143615
727,0.5078020888891832
728,0.07273483508176959
729,0.3658767070336218
730,0.08032090120341193
731,0.03476716502786149
732,0.7369006306824386
733,0.8500052380972204
734,0.5231976848543234
735,0.23521905236903795
736,0.3573236429769982
737,0.5968828914534052
738,0.7793769639174216
739,0.1561082955250146
740,0.8573140394415858
741,0.8968472148978639
742,0.5261343450616696
743,0.9648870114437075
744,0.8041921805044032
745,0.4063869390437645
746,0.7029242673196846
747,0.28473497216233046
748,0.7001213808415921
749,0.7541355416756604
750,0.8498555555570108
751,0.9115290555059136
752,0.8471629320564478
753,0.5225388988072369
754,0.9096015705249435
755,0.2991200900329752
756,0.5172094567750207
757,0.7208926019380859
758,0.9538686772977617
759,0.7604843270193737
760,0.12375674979302057
761,0.559128707209783
762,0.9133051264365332
763,0.8394837332195265
764,0.8714917027306057
765,0.9253898644515255
766,0.552935976517157
767,0.17204515040269064
768,0.9414170444678669
769,0.4686279691015044
770,0.8832402286211098
771,0.9593215666843851
772,0.9563793949761734
773,0.9665608097094428
774,0.8015686835022878
775,0.43881825591138424
776,0.30293152483676317
777,0.9448380690887087
778,0.09154703641605257
779,0.9255508602679822
780,0.9759672971671944
781,0.8382256066019599
782,0.8014952134716348
783,0.9102540604235104
784,0.7212308621419677
785,0.9828674209655783
786,0.18486269625091806
787,0.9355325003875651
788,0.7965263627116719
789,0.42447140911431847
790,0.9840671880749898
791,0.7809760173601779
792,0.18886396163994795
793,0.618054260767896
794,0.6604969366028473
795,0.6215083632107287
796,0.9719527403404868
797,0.8431676940627006
798,0.39987966857337215
799,0.9846962718196557
800,0.924072471474536
801,0.2670590188151894
802,0.9817678128629268
803,0.5400546875306411
804,0.4699871601308117
805,0.9313848726305246
806,0.8925378931040094
807,0.8580966230403855
808,0.3665505133016345
809,0.9388923427942811
810,0.7945755983317765
811,0.9583380886682522
812,0.3332806388015336
813,0.9571194831437994
814,0.8828279782852358
815,0.1466838426457264
816,0.8502992183918647
817,0.9635292742012297
818,0.5156793249232741
819,0.9482990359132306
820,0.5
821,0.535857451435908
822,0.09366773795440243
823,0.889614362214651
824,0.8991828277665626
825,0.46472842768531475
826,0.425517556530447
827,0.38507197277553573
828,0.9457577321462616
829,0.9805542731675637
830,0.7388110614504749
831,0.9562442995688446
832,0.2474749158294576
833,0.8878592974094364
834,0.5
835,0.4232559792466244
836,0.7282212562748468
837,0.7559041317146296
838,0.3540898034604526
839,0.3408578153250164
840,0.18481922401097964
841,0.09673092858610007
842,0.9688943247349471
843,0.22306695146640462
844,0.9523237303480442
845,0.520329056861774
846,0.17290183907690623
847,0.3079911708972611
848,0.8689067550241327
849,0.9324638506988235
850,0.3273886505614691
851,0.9306680812488882
852,0.6131154145858211
853,0.9637921429953906
854,0.5821973542605142
855,0.7538490862172917
856,0.8375846375664364
857,0.8290628673229773
858,0.9684233423769524
859,0.9530593116459691
860,0.36452905841609057
861,0.23106724354492278
862,0.9351113184492145
863,0.3032265024783614
864,0.30250792417790795
865,0.7731307641694612
866,0.7811915857988435
867,0.31901840184225405
868,0.46388241326366697
869,0.9480260296661245
870,0.6060654391627897
871,0.4374643172458424
872,0.8654060118106184
873,0.9745569295746613
874,0.9571850699825198
875,0.9563676980051622
876,0.9723356245692485
877,0.30833345285157154
878,0.4647327838519
879,0.9843387227927457
880,0.31416703596280277
881,0.5051407026692408
882,0.9571558236047308
883,0.6881361018278607
884,0.9689218928005088
885,0.09270305885230437
886,0.349710286131132
887,0.9593452551130823
888,0.5625980905543435
889,0.8370131996490481
890,0.8068978934058562
891,0.9130959974035159
892,0.7982758041754756
893,0.7791070007333225
894,0.9745698427192545
895,0.28444125917424257
896,0.632262910384491
897,0.661637330417637
898,0.5191894152939243
899,0.30789147408873035
900,0.9633898637301171
901,0.8727490069115096
902,0.2850449885660232
903,0.4725174454693547
904,0.9552930344515957
905,0.8833627716882956
906,0.8042384497211745
907,0.47582108906317533
908,0.9199452016650635
909,0.9595546638950261
910,0.23488116116145238
911,0.9575584130377388
912,0.1787204971914607
913,0.5647720288584276
914,0.7147797953440245
915,0.6860575696890983
916,0.9264452897788914
917,0.8870289217127181
918,0.9079362796604886
919,0.7586805028770088
920,0.9080229886869493
921,0.9380964741745644
922,0.5068777969566374
923,0.5427780387932221
924,0.8671433973960893
925,0.858703544156749
926,0.8149969448619404
927,0.13797324572908928
928,0.9601355883541546
929,0.7911464242776686
930,0.33789611725837715
931,0.18195805411801338
932,0.8801756477819679
933,0.5692788536574317
934,0.8508422142257822
935,0.9687427725911477
936,0.8329297759235244
937,0.9784340132447752
938,0.9160392956745781
939,0.7388253315725559
940,0.9376823672551058
941,0.466170735926174
942,0.4202287486281257
943,0.9478598727325303
944,0.33280899105758044
945,0.27995453893616756
946,0.7776586319749657
947,0.28754998671162457
948,0.10894794445241834
949,0.944878787341912
950,0.9445541327155433
951,0.7395462918191447
952,0.28394193825239195
953,0.23017670166761117
954,0.6213170952562629
955,0.8037410451165217
956,0.9834562068136286
957,0.7454298467207355
958,0.8060125497994748
959,0.8089256969930043
960,0.7886374608404965
961,0.8359145825396143
962,0.9748234831688635
963,0.36353625385300065
964,0.5739743397460961
965,0.7145032319070929
966,0.9652847049565266
967,0.920321843386404
968,0.726305271542542
969,0.7210248728021925
970,0.9494775442145403
971,0.7257287863152624
972,0.9816184435202133
973,0.9052714385991621
974,0.9783025041763195
975,0.10919521432388908
976,0.7235000842998395
977,0.30934657949385413
978,0.920007775123014
979,0.43378897569065217
980,0.34306451018665335
981,0.5919753251686565
982,0.9821835431991693
983,0.46703145304722904
984,0.929189057407839
985,0.3635730002399735
986,0.9836216338794999
987,0.902851540039892
988,0.3229277739494801
989,0.8809120430014274
990,0.9268874819822669
991,0.37079746940846786
992,0.9363021142915795
993,0.9337043096400122
994,0.15971673003865924
995,0.07199322203911673
996,0.6775678652420654
997,0.24826492347086213
998,0.21014279346133724
999,0.9568832808277136
1000,0.8940642217261983
1001,0.13894660813018753
1002,0.4232386476767848
1003,0.8586573893510077
1004,0.8389673873727868
1005,0.7055526424254528
1006,0.2541639543149433
1007,0.38090998501225853
1008,0.8129442251048409
1009,0.9064347498946906
1010,0.78925979563646
1011,0.7452740087579333
1012,0.9742312071119584
1013,0.883334178107
1014,0.7109335715604372
1015,0.9348696574240388
1016,0.5808006709216439
1017,0.9275597958681123
1018,0.7885270810496261
1019,0.22387962589381125
1020,0.8224948838303611
1021,0.7005601362838061
1022,0.09074771414349925
1023,0.2463653916311846
1024,0.6650563550321023
1025,0.38485392858166106
1026,0.08586856007645913
1027,0.8598476084914356
1028,0.614252754389624
1029,0.43933364590887775
1030,0.10076242472192558
1031,0.8969901396845857
1032,0.3821866338965367
1033,0.11783372930863732
1034,0.6653393128361011
1035,0.10968596724324761
1036,0.9736821845989887
1037,0.9554977884185314
1038,0.2216481296365786
1039,0.8423185182446578
1040,0.9102480879846663
1041,0.3104516902277036
1042,0.979907845824332
1043,0.9528177467585095
1044,0.3031818988695931
1045,0.7321855571585026
1046,0.9653632042197627
1047,0.9580011048536393
1048,0.3825494987494385
1049,0.3535946506443492
1050,0.9620975964274515
1051,0.6518303804196615
1052,0.632723674266901
1053,0.7726601687327241
1054,0.9698789544094857
1055,0.33795637729534544
1056,0.825329879465191
1057,0.9116027527350029
1058,0.6026540907935476
1059,0.9370892875761061
1060,0.8859864750731573
1061,0.8067248039958503
1062,0.9365275996397526
1063,0.6454355354918502
1064,0.7007311481191036
1065,0.8271961853935246
1066,0.8868576910852876
1067,0.5334879940515944
1068,0.7293535643069505
1069,0.9338635649171844
1070,0.4297442400537865
1071,0.91013702636349
1072,0.8348960459155472
1073,0.09708615178910195
1074,0.887475209646209
1075,0.8504220880720681
1076,0.4459211133240005
1077,0.8588569486679838
1078,0.6264791313099152
1079,0.9731765167230167
1080,0.5623055028271787
1081,0.9733742863154912
1082,0.9651225547334737
1083,0.9497832641512483
1084,0.8933066622764325
1085,0.9783913838334293
1086,0.3125374992064346
1087,0.29732356581324426
1088,0.636009271548282
1089,0.9808814134389073
1090,0.6964970991268796
1091,0.9475993375361742
1092,0.2326091674366579
1093,0.8142248090002848
1094,0.4472482252167923
1095,0.5660702603812653
1096,0.6083467123045607
1097,0.3168222649378069
1098,0.8017489257028788
1099,0.5781034849855545
1100,0.9159623440622704
1101,0.9740266784876019
1102,0.9182592483976405
1103,0.2642629454180826
1104,0.34307448157922166
1105,0.36167916184436916
1106,0.9394289693260166
1107,0.8724673958695206
1108,0.44673393996443395
1109,0.9290934833387924
1110,0.46868878790338936
1111,0.3128680376226851
1112,0.1428526753199578
1113,0.7289563009756402
1114,0.5503016700108816
1115,0.277459007256212
1116,0.943417001389651
1117,0.9005538286655373
1118,0.6575102342852844
1119,0.5793483761963613
1120,0.5830807033344467
1121,0.9482845931651215
1122,0.953974445469098
1123,0.698547002496504
1124,0.4817313885919803
1125,0.7709361367435924
1126,0.8016879531282125
1127,0.4514714339941854
1128,0.47193547025800925
1129,0.3228025532310823
1130,0.220945975542343
1131,0.8499266801823925
1132,0.3859345843511837
1133,0.3803838811842547
1134,0.9692231689284758
1135,0.43163915840152
1136,0.7807028896544022
1137,0.9685660859273677
1138,0.312984545441307
1139,0.8828319106039033
1140,0.6695012763555908
1141,0.5916011916039222
1142,0.9729676924437671
1143,0.3428424540952997
1144,0.5739246683199988
1145,0.6380632894531127
1146,0.8449780327373383
1147,0.5327368465861364
1148,0.43056789787718236
1149,0.5518028239844558
1150,0.8448985889029954
1151,0.8554339984980089
1152,0.9071986021399145
1153,0.22094180297894211
1154,0.7743294702205975
1155,0.36318184798727543
1156,0.95340804989851
1157,0.35124990094588415
1158,0.702364138599966
1159,0.2423918501201797
1160,0.3922278974656492
1161,0.941781963559132
1162,0.8360703781041788
1163,0.894181051749814
1164,0.3889389370902917
1165,0.6505980090645473
1166,0.16839114573211358
1167,0.9842500297214747
1168,0.9596601485781904
1169,0.3542505117090742
1170,0.6855096550013796
1171,0.9545664377267237
1172,0.9442914452335041
1173,0.43216112177974814
1174,0.9299181570248121
1175,0.3218912597313112
1176,0.9598762479486064
1177,0.7886650894275126
1178,0.19304318769096918
1179,0.33479673973565843
1180,0.9332414855099705
1181,0.9139010257188049
1182,0.9648547174778068
1183,0.2779001462117423
1184,0.1495259259342946
1185,0.2686196130142971
1186,0.8327634953960894
1187,0.9295804047809373
1188,0.6015339695312859
1189,0.33771422003511864
1190,0.9327580929476299
1191,0.6470777387045255
1192,0.8803059813252414
1193,0.4793151586751277
1194,0.6566347331485076
1195,0.18680389874148956
1196,0.9776976490877151
1197,0.9619872259485159
1198,0.5440643950784161
1199,0.5345257896576006
1200,0.9714512175350191
1201,0.8508585750581105
1202,0.27857726495336715
1203,0.8853643449704776
1204,0.8040816659728243
1205,0.10367804052275997
1206,0.5584086810842995
1207,0.24954934930763445
1208,0.02748157440819665
1209,0.6318666350296336
1210,0.7832752169453759
1211,0.7930533102401558
1212,0.9707105499529697
1213,0.9188654568323342
1214,0.3504261654708061
1215,0.3740595974514551
1216,0.7469510213585352
1217,0.140471104867645
1218,0.9511190713282989
1219,0.809174789937196
1220,0.8654764683884133
1221,0.8752694141042946
1222,0.7945811134952271
1223,0.9540070808934421
1224,0.06681497030858408
1225,0.9713113445094251
1226,0.4714397470255032
1227,0.9512233540988793
1228,0.9697296969737786
1229,0.17074563356938713
1230,0.7199651330376051
1231,0.5520436558055538
1232,0.16314702101842032
1233,0.7153605943596789
1234,0.9196818037086386
1235,0.544250558465783
1236,0.6488010582351169
1237,0.9556734582940848
1238,0.5324026667180624
1239,0.24348517467622866
1240,0.16079096592712155
1241,0.1717521924575878
1242,0.31545896281048663
1243,0.363773578261043
1244,0.9721078565100606
1245,0.7541319394832516
1246,0.8796862067827084
1247,0.5415907202962544
1248,0.9369231901883622
1249,0.37085943068533467
1250,0.8185888923741033
1251,0.5565080549743637
1252,0.34603930402756317
1253,0.9842535265075645
1254,0.09472701380829071
1255,0.9653248542106619
1256,0.6642332732229824
1257,0.7271580626420051
1258,0.974751046677621
1259,0.5501670318920726
1260,0.5548495397540998
1261,0.23699037880488513
1262,0.5255589452689767
